gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name	tmd_length_median	tmd_length_std	tmd_length_min	tmd_length_max	relative_position_std	first_tmd_position	last_tmd_position	tmd_density	tmd_aa_fraction	mean_tmd_gap	max_tmd_gap	protein_hydrophobicity_mean	protein_aromatic_fraction	protein_positive_fraction	protein_negative_fraction	protein_KR_fraction	protein_DE_fraction	protein_charge_balance_pos_minus_neg	tmd_hydrophobicity_mean	tmd_hydrophobicity_std	tmd_hydrophobicity_min	tmd_hydrophobicity_max	tmd_aromatic_fraction_mean	tmd_aromatic_fraction_std	tmd_positive_fraction_mean	tmd_positive_fraction_std	tmd_negative_fraction_mean	tmd_negative_fraction_std	tmd_charge_balance_mean	tmd_charge_balance_std	uniprot_accession	alphafold_available	af_n_residues	af_plddt_mean	af_plddt_median	af_plddt_std	af_plddt_min	af_plddt_max	af_frac_plddt_gt90	af_frac_plddt_70_90	af_frac_plddt_50_70	af_frac_plddt_lt50	af_radius_of_gyration	af_max_dimension	af_compactness_rg_per_residue	af_compactness_dmax_per_residue
HSP30	332	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	30 kDa heat shock protein	HSP30_YEAST	21.0	0.0	21.0	21.0	0.2857142857142857	0.1428571428571428	1.0	0.0210843373493975	0.4427710843373494	14.666666666666666	35.0	0.3554216867469879	0.1385542168674698	0.0873493975903614	0.0993975903614457	0.0632530120481927	0.0993975903614457	-0.0120481927710843	1.8476190476190475	0.5580694660994716	0.8857142857142856	2.695238095238095	0.2448979591836735	0.0999791731748236	0.0068027210884353	0.0166631955291372	0.0204081632653061	0.0235653171097806	-0.0136054421768707	0.0333263910582745	P25619	1	332.0	86.03701807228917	95.345	19.03849638026491	32.69	98.56	0.7168674698795181	0.0993975903614457	0.0542168674698795	0.1295180722891566	37.06820628737206	163.27691004241842	0.1116512237571447	0.4917979218145133
HUR1	110	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein HUR1	HUR1_YEAST	17.0	0.0	17.0	17.0	0.0	1.0	1.0	0.009090909090909	0.1545454545454545	0.0	0.0	0.4209090909090909	0.1272727272727272	0.1181818181818181	0.0454545454545454	0.0818181818181818	0.0454545454545454	0.0727272727272727	1.6823529411764704	0.0	1.6823529411764704	1.6823529411764704	0.1176470588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	P45820	1	110.0	45.4249090909091	47.455	8.314695724543114	26.05	60.91	0.0	0.0	0.4090909090909091	0.5909090909090909	15.227444929322097	51.208571801994246	0.1384313175392917	0.4655324709272204
HUT1	339	9	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	20.77777777777778	0.5555555555555556	0.1111111111111111	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11284010}; Multi-pass membrane protein {ECO:0000269|PubMed:11284010}.	UDP-galactose transporter homolog 1 (Multicopy suppressor of leflunomide-sensitivity protein 6)	HUT1_YEAST	21.0	1.227262335243029	18.0	23.0	0.2868876552746234	0.1111111111111111	1.0	0.0265486725663716	0.551622418879056	17.0	43.0	0.3811209439528023	0.1179941002949852	0.1150442477876106	0.0442477876106194	0.103244837758112	0.0442477876106194	0.0707964601769911	1.408244766505636	0.4537036434181929	0.78	2.0608695652173914	0.1410743041177823	0.0755516739060267	0.0361168622038187	0.0480334347807366	0.0223104056437389	0.0250372596687484	0.0138064565600797	0.0635746305961586	Q12520	1	339.0	85.01548672566372	88.75	11.174842530839388	41.47	96.81	0.4041297935103244	0.4837758112094395	0.0855457227138643	0.0265486725663716	20.715201399787816	73.81339266013993	0.0611067887899345	0.2177386214163419
HVG1	249	7	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	21.0	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cytoplasmic vesicle membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Note=Recycles between the Golgi apparatus and the endoplasmic reticulum. {ECO:0000250}.	Probable GDP-mannose transporter 2 (GMT 2)	GMT2_YEAST	21.0	0.0	21.0	21.0	0.2857142857142857	0.1428571428571428	1.0	0.0281124497991967	0.5903614457831325	11.666666666666666	17.0	0.6662650602409639	0.1285140562248996	0.072289156626506	0.0602409638554216	0.072289156626506	0.0602409638554216	0.0120481927710843	1.458503401360544	0.1686992536943999	1.2238095238095237	1.776190476190476	0.183673469387755	0.0693744151509222	0.0136054421768707	0.0215120929263155	0.0204081632653061	0.0235653171097806	-0.0068027210884353	0.0304226935714257	P0CE11	1	249.0	89.22550200803214	93.69	11.344324654047137	44.47	97.19	0.6907630522088354	0.2329317269076305	0.0522088353413654	0.0240963855421686	20.94455051694048	74.7386106774805	0.0841146607106043	0.3001550629617691
HXT1	570	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Low-affinity glucose transporter HXT1	HXT1_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0210526315789473	0.4298245614035088	18.818181818181817	83.0	0.3007017543859648	0.1456140350877193	0.0824561403508772	0.0701754385964912	0.0719298245614035	0.0701754385964912	0.0122807017543859	1.714180672268908	0.4294444748893635	0.8058823529411764	2.657142857142857	0.2145969498910675	0.1524588335555207	0.0039682539682539	0.0131612094855373	0.0039682539682539	0.0131612094855373	0.0	0.0194403947839934	P32465	1	570.0	84.6629649122807	91.75	18.814910422102766	21.83	98.31	0.5771929824561404	0.2912280701754386	0.0421052631578947	0.0894736842105263	28.779670684117857	137.9038491159692	0.0504906503230137	0.2419365773964371
HXT10	546	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Hexose transporter HXT10	HXT10_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0219780219780219	0.4487179487179487	18.818181818181817	83.0	0.4168498168498168	0.141025641025641	0.0915750915750915	0.0641025641025641	0.0879120879120879	0.0641025641025641	0.0274725274725274	1.6117919389978212	0.5857055963250614	0.2470588235294117	2.3857142857142852	0.2099673202614379	0.1454004334075769	0.0079365079365079	0.0177465712499983	0.0039682539682539	0.0131612094855373	0.0039682539682539	0.0234765070757921	P43581	1	546.0	85.68130036630036	92.25	18.123075690535305	22.66	98.62	0.6172161172161172	0.2673992673992674	0.0256410256410256	0.0897435897435897	29.017052455498614	131.05972414513926	0.0531447847170304	0.2400361248079473
HXT11	567	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Hexose transporter HXT11 (Low-affinity glucose transporter LGT3)	HXT11_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0211640211640211	0.4320987654320987	19.0	83.0	0.308289241622575	0.1410934744268077	0.0881834215167548	0.0670194003527336	0.0793650793650793	0.0670194003527336	0.0211640211640211	1.591013071895425	0.5453550533768581	0.1588235294117647	2.142857142857143	0.2145969498910675	0.1524588335555207	0.0137721755368814	0.0339513503876601	0.0039682539682539	0.0131612094855373	0.0098039215686274	0.0378842263840678	P54862	1	567.0	82.74089947089946	89.12	18.301355644184884	24.02	98.06	0.4426807760141093	0.4179894179894179	0.0493827160493827	0.0899470899470899	29.03232625198821	114.8947921752766	0.0512033972698204	0.2026363177694472
HXT13	564	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Hexose transporter HXT13	HXT13_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0212765957446808	0.4343971631205673	18.90909090909091	83.0	0.3476950354609929	0.1382978723404255	0.0957446808510638	0.0851063829787234	0.0851063829787234	0.0851063829787234	0.0106382978723404	1.7046413009648305	0.5891152981545251	0.5882352941176471	2.538095238095238	0.2013694366635543	0.1352400182782597	0.0088702147525676	0.0199658307939711	0.0039682539682539	0.0131612094855373	0.0049019607843137	0.025342658980422	P39924	1	564.0	84.7095390070922	92.25	19.387137556234673	26.25	98.44	0.6152482269503546	0.25177304964539	0.0177304964539007	0.1152482269503546	27.8242823002757	136.0388653620722	0.049333833865737	0.2412036619894897
HXT14	540	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.333333333333332	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Hexose transporter HXT14	HXT14_YEAST	21.0	1.3123346456686351	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0222222222222222	0.4518518518518518	20.09090909090909	93.0	0.4196296296296297	0.1333333333333333	0.0888888888888888	0.074074074074074	0.0759259259259259	0.074074074074074	0.0148148148148148	1.540601851851852	0.5554243755352347	0.2	2.2095238095238097	0.1748482726423903	0.0816961208847069	0.025875350140056	0.0354837364152184	0.0039682539682539	0.0131612094855373	0.021907096171802	0.0404681715284169	P42833	1	540.0	81.24427777777778	89.72	20.97958991488903	22.67	98.44	0.487037037037037	0.3296296296296296	0.0592592592592592	0.124074074074074	28.032190767909807	124.37715958326112	0.0519114643850181	0.2303280733023354
HXT15	567	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Hexose transporter HXT15	HXT15_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0211640211640211	0.4320987654320987	18.90909090909091	83.0	0.3573192239858906	0.1428571428571428	0.0934744268077601	0.074074074074074	0.0828924162257495	0.074074074074074	0.019400352733686	1.6851968565203863	0.5797686865552071	0.5882352941176471	2.557142857142857	0.2053376906318083	0.1383202210196358	0.0088702147525676	0.0199658307939711	0.0039682539682539	0.0131612094855373	0.0049019607843137	0.025342658980422	P54854	1	567.0	84.6783421516755	92.06	19.31196112261649	23.92	98.31	0.6049382716049383	0.2663139329805996	0.0123456790123456	0.1164021164021164	27.65727039966611	111.20262188455813	0.0487782546731324	0.1961245535882859
HXT16	567	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Hexose transporter HXT16	HXT16_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0211640211640211	0.4320987654320987	18.90909090909091	83.0	0.3481481481481481	0.1428571428571428	0.0934744268077601	0.0758377425044091	0.0828924162257495	0.0758377425044091	0.0176366843033509	1.6851968565203863	0.5797686865552071	0.5882352941176471	2.557142857142857	0.2053376906318083	0.1383202210196358	0.0088702147525676	0.0199658307939711	0.0039682539682539	0.0131612094855373	0.0049019607843137	0.025342658980422	P47185	1	567.0	84.77918871252206	92.0	18.753339193633693	24.42	98.5	0.6102292768959435	0.2504409171075837	0.0246913580246913	0.1146384479717813	27.650782758403853	125.38790310073774	0.0487668126250508	0.2211426862446874
HXT17	564	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Hexose transporter HXT17	HXT17_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0212765957446808	0.4343971631205673	18.90909090909091	83.0	0.3230496453900709	0.1382978723404255	0.0957446808510638	0.0868794326241134	0.0851063829787234	0.0868794326241134	0.0088652482269503	1.6947206660441954	0.5758495107424644	0.5882352941176471	2.419047619047619	0.2013694366635543	0.1352400182782597	0.0088702147525676	0.0199658307939711	0.0039682539682539	0.0131612094855373	0.0049019607843137	0.025342658980422	P53631	1	564.0	84.76962765957447	92.5	19.253555452341732	26.31	98.5	0.6152482269503546	0.2535460992907801	0.0159574468085106	0.1152482269503546	27.336977477850173	128.31292235001118	0.0484698182231386	0.227505181471651
HXT2	541	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.916666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	High-affinity glucose transporter HXT2	HXT2_YEAST	21.0	0.2763853991962833	20.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.022181146025878	0.4639556377079482	18.636363636363637	79.0	0.3807763401109057	0.1423290203327172	0.0850277264325323	0.0702402957486136	0.0813308687615526	0.0702402957486136	0.0147874306839186	1.7073214285714289	0.5475626879641883	0.3449999999999999	2.3857142857142857	0.1956349206349206	0.1260999725369602	0.0079365079365079	0.0177465712499983	0.0	0.0	0.0079365079365079	0.0177465712499983	P23585	1	541.0	86.52236598890944	92.69	17.521290506679915	21.86	98.62	0.6469500924214417	0.255083179297597	0.0203327171903881	0.077634011090573	27.453656289840833	119.72164897377584	0.0507461299257686	0.2212969481955191
HXT3	567	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Low-affinity glucose transporter HXT3	HXT3_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0211640211640211	0.4320987654320987	18.818181818181817	83.0	0.318694885361552	0.1446208112874779	0.0776014109347442	0.0723104056437389	0.0723104056437389	0.0723104056437389	0.0052910052910052	1.6841386554621849	0.5286968206331478	0.388235294117647	2.780952380952381	0.2145969498910675	0.1524588335555207	0.0039682539682539	0.0131612094855373	0.0039682539682539	0.0131612094855373	0.0	0.0194403947839934	P32466	1	567.0	84.28876543209876	90.62	17.672829639606416	26.42	98.38	0.5238095238095238	0.3509700176366843	0.0352733686067019	0.0899470899470899	30.043578352677773	129.99113727096935	0.0529869106749167	0.2292612650281646
HXT4	576	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein.	Low-affinity glucose transporter HXT4 (Low-affinity glucose transporter LGT1)	HXT4_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0208333333333333	0.4253472222222222	18.818181818181817	83.0	0.2623263888888889	0.140625	0.0902777777777777	0.0850694444444444	0.0815972222222222	0.0850694444444444	0.0052083333333333	1.6931489262371615	0.5430126283591391	0.5058823529411764	2.780952380952381	0.2059990662931839	0.1552890776003521	0.0039682539682539	0.0131612094855373	0.0088702147525676	0.0199658307939711	-0.0049019607843137	0.025342658980422	P32467	1	576.0	83.07527777777779	90.38	19.297240274570512	22.62	98.5	0.5173611111111112	0.3350694444444444	0.0416666666666666	0.1059027777777777	30.480049374744073	136.0345990033418	0.0529167523867084	0.2361711788252462
HXT5	592	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Probable glucose transporter HXT5	HXT5_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0202702702702702	0.4138513513513513	18.818181818181817	83.0	0.1327702702702702	0.1402027027027027	0.089527027027027	0.0827702702702702	0.0861486486486486	0.0827702702702702	0.0067567567567567	1.6531162464985991	0.4696899325624148	0.3588235294117647	2.2952380952380955	0.2185652038593214	0.1511540598738382	0.0039682539682539	0.0131612094855373	0.0128384687208216	0.0223931530748441	-0.0088702147525676	0.0278668862388858	P38695	1	592.0	82.92944256756756	90.31	19.71455216554304	18.77	98.5	0.5152027027027027	0.3564189189189189	0.0253378378378378	0.1030405405405405	28.70059044744198	112.56447214374523	0.0484807271071655	0.1901426894320021
HXT6	570	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	High-affinity hexose transporter HXT6	HXT6_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0210526315789473	0.4298245614035088	18.818181818181817	83.0	0.3668421052631579	0.1280701754385965	0.0912280701754386	0.0771929824561403	0.0807017543859649	0.0771929824561403	0.0140350877192982	1.7250389044506689	0.5458813788295761	0.4941176470588234	2.8904761904761904	0.194094304388422	0.1302802826019518	0.0088702147525676	0.0199658307939711	0.0039682539682539	0.0131612094855373	0.0049019607843137	0.025342658980422	P39003	1	570.0	84.05698245614036	90.78	18.30938534184541	23.5	98.38	0.543859649122807	0.3192982456140351	0.043859649122807	0.0929824561403508	28.49690033412656	133.275640718775	0.0499945619896957	0.2338169135417105
HXT7	570	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	High-affinity hexose transporter HXT7	HXT7_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0210526315789473	0.4298245614035088	18.818181818181817	83.0	0.3624561403508772	0.1280701754385965	0.0912280701754386	0.0771929824561403	0.0807017543859649	0.0771929824561403	0.0140350877192982	1.7250389044506689	0.5458813788295761	0.4941176470588234	2.8904761904761904	0.194094304388422	0.1302802826019518	0.0088702147525676	0.0199658307939711	0.0039682539682539	0.0131612094855373	0.0049019607843137	0.025342658980422	P39004	1	570.0	83.24943859649123	89.44	17.45904543221434	25.05	98.44	0.4666666666666667	0.3947368421052631	0.0456140350877193	0.0929824561403508	28.509271841755066	105.34369469028508	0.0500162663890439	0.1848134994566405
HXT8	569	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Hexose transporter HXT8	HXT8_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0210896309314587	0.4305799648506151	18.90909090909091	83.0	0.2720562390158172	0.1423550087873462	0.086115992970123	0.0913884007029877	0.0790861159929701	0.0913884007029877	-0.0052724077328646	1.5956310301898535	0.5637137699138209	0.0705882352941176	2.6428571428571423	0.2026921879863056	0.1532557075413977	0.0088702147525676	0.0199658307939711	0.0039682539682539	0.0131612094855373	0.0049019607843137	0.025342658980422	P40886	1	569.0	80.32636203866431	87.44	19.017634576947785	20.5	97.19	0.3954305799648506	0.4288224956063269	0.0808435852372583	0.0949033391915641	29.733132074034163	135.54652949079883	0.0522550651564748	0.2382188567500858
HXT9	567	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Hexose transporter HXT9	HXT9_YEAST	21.0	1.3202482931462385	17.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0211640211640211	0.4320987654320987	19.0	83.0	0.2887125220458554	0.1410934744268077	0.0864197530864197	0.0705467372134038	0.0793650793650793	0.0705467372134038	0.0158730158730158	1.5926003734827263	0.5324118068756517	0.1588235294117647	2.142857142857143	0.2145969498910675	0.1524588335555207	0.0137721755368814	0.0339513503876601	0.0039682539682539	0.0131612094855373	0.0098039215686274	0.0378842263840678	P40885	1	567.0	82.67119929453263	89.75	19.013581203093512	23.03	98.19	0.4955908289241622	0.3615520282186948	0.0564373897707231	0.0864197530864197	30.251312343005164	141.5264292067033	0.0533532845555646	0.2496056952499176
ICE2	491	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Protein ICE2 (Inheritance of cortical ER protein 2)	ICE2_YEAST	21.0	0.0	21.0	21.0	0.2872281323269014	0.1	1.0	0.020366598778004	0.4276985743380855	28.77777777777778	58.0	0.3327902240325865	0.1568228105906313	0.0997963340122199	0.0590631364562118	0.0875763747454175	0.0590631364562118	0.0407331975560081	1.3576190476190475	0.3298419191218384	1.0238095238095235	1.947619047619048	0.1904761904761904	0.0638876564999939	0.0333333333333333	0.037191665123365	0.0142857142857142	0.0218217890235992	0.019047619047619	0.0436435780471984	P40499	1	491.0	77.55936863543789	81.69	14.57737503604476	28.89	96.5	0.1873727087576374	0.5560081466395111	0.1975560081466395	0.0590631364562118	29.66849807313888	110.36769942333672	0.0604246396601606	0.224781465220645
ICS3	131	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Increased copper sensitivity protein 3	ICS3_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.015267175572519	0.3206106870229007	18.0	18.0	0.3656488549618319	0.0916030534351145	0.1374045801526717	0.015267175572519	0.1068702290076335	0.015267175572519	0.1221374045801526	1.8904761904761904	0.2571428571428571	1.6333333333333333	2.1476190476190475	0.1666666666666666	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0	0.0	0.0238095238095238	0.0238095238095238	P47034	1	131.0	47.208473282442746	48.41	12.0444109158711	24.16	68.0	0.0	0.0	0.4351145038167939	0.5648854961832062	18.77500993652316	70.09740891787655	0.1433206865383447	0.5350947245639431
IFA38	347	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|HAMAP-Rule:MF_03107, ECO:0000269|PubMed:23263984}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03107}.	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)	MKAR_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0028818443804034	0.0605187319884726	0.0	0.0	0.0276657060518731	0.0835734870317002	0.138328530259366	0.0835734870317002	0.1239193083573487	0.0835734870317002	0.0547550432276657	1.6666666666666667	0.0	1.6666666666666667	1.6666666666666667	0.1428571428571428	0.0	0.0952380952380952	0.0	0.0	0.0	0.0952380952380952	0.0	P38286	1	347.0	95.87985590778098	97.44	4.999111013994996	60.94	98.94	0.9164265129682996	0.0720461095100864	0.0115273775216138	0.0	23.67069331010914	83.11050577393932	0.0682152544959917	0.2395115440171162
ILM1	203	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Protein ILM1 (Increased loss of mitochondrial DNA protein 1)	ILM1_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.0197044334975369	0.4137931034482758	16.0	34.0	-0.0896551724137931	0.1379310344827586	0.0788177339901477	0.1477832512315271	0.0689655172413793	0.1477832512315271	-0.0689655172413793	1.3214285714285714	0.1299528957047161	1.1666666666666667	1.480952380952381	0.238095238095238	0.0824786098842322	0.0357142857142857	0.020619652471058	0.0476190476190476	0.0336717514850736	-0.0119047619047619	0.0394836284566119	P47155	1	203.0	73.8648275862069	84.62	20.79342948383786	30.31	95.62	0.2512315270935961	0.438423645320197	0.0985221674876847	0.2118226600985221	37.25669256840175	114.47104490656142	0.1835305052630628	0.5638967729387262
IMP2	177	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Single-pass membrane protein.	Mitochondrial inner membrane protease subunit 2 (EC 3.4.21.-)	IMP2_YEAST	19.0	0.0	19.0	19.0	0.0	1.0	1.0	0.0056497175141242	0.1073446327683615	0.0	0.0	-0.1661016949152542	0.096045197740113	0.1468926553672316	0.0677966101694915	0.1299435028248587	0.0677966101694915	0.0790960451977401	1.2736842105263158	0.0	1.2736842105263158	1.2736842105263158	0.1052631578947368	0.0	0.0526315789473684	0.0	0.0	0.0	0.0526315789473684	0.0	P46972	1	177.0	87.60536723163843	92.56	11.672036940228878	41.31	96.44	0.6610169491525424	0.2203389830508474	0.096045197740113	0.0225988700564971	21.010775185936037	87.14211120348187	0.1187049445533109	0.4923283118840784
INP2	705	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16678774}; Single-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16678774}.	Inheritance of peroxisomes protein 2	INP2_YEAST	17.0	0.0	17.0	17.0	0.0	1.0	1.0	0.001418439716312	0.0241134751773049	0.0	0.0	-0.3550354609929078	0.0964539007092198	0.1617021276595744	0.1163120567375886	0.1390070921985815	0.1163120567375886	0.0453900709219858	2.1411764705882352	0.0	2.1411764705882352	2.1411764705882352	0.0588235294117647	0.0	0.1176470588235294	0.0	0.0	0.0	0.1176470588235294	0.0	Q03824	1	705.0	56.24076595744682	57.78	21.127883374044117	22.16	88.94	0.0	0.3645390070921986	0.2156028368794326	0.4198581560283688	41.561188840516806	150.96334021211905	0.0589520409085344	0.2141323974639986
